id,name,age,salary,department,email
195,Charlie,61.0,100000.0,Finance,invalid_email
239,Charlie,34.0,85000.0,HR,user@mail.com
505,Eve,33.0,45000.0,Sales,invalid_email
62,Eve,64.0,90000.0,Sales,invalid_email
736,David,36.0,45000.0,Marketing,test@example.com
791,David,53.0,105000.0,IT,invalid_email
1172,Eve,54.0,105000.0,IT,invalid_email
371,David,39.0,540735.7382943144,Finance,user@mail.com
396,Eve,61.0,65000.0,Sales,test@example.com
514,Eve,68.0,55000.0,IT,test@example.com
593,Alice,37.0,55000.0,HR,invalid_email
395,David,34.0,100000.0,Sales,invalid_email
300,Eve,40.0,85000.0,Marketing,invalid_email
650,David,53.0,65000.0,Marketing,user@mail.com
734,Eve,54.0,35000.0,Sales,invalid_email
955,Eve,41.0,105000.0,Sales,invalid_email
1064,Charlie,52.0,25000.0,HR,invalid_email
1083,Bob,21.0,25000.0,Finance,invalid_email
616,Eve,20.0,25000.0,Finance,user@mail.com
528,Eve,,40000.0,Finance,invalid_email
54,Bob,31.0,45000.0,Sales,invalid_email
267,Charlie,51.0,65000.0,IT,invalid_email
844,Alice,52.0,540735.7382943144,Finance,invalid_email
938,Eve,28.0,25000.0,Sales,invalid_email
490,Charlie,61.0,105000.0,Sales,invalid_email
804,Alice,,50000.0,IT,test@example.com
401,Charlie,44.699021207177815,110000.0,Finance,invalid_email
925,Alice,61.0,540735.7382943144,Finance,invalid_email
220,David,61.0,85000.0,HR,invalid_email
895,Eve,27.0,85000.0,IT,user@mail.com
1116,Eve,68.0,540735.7382943144,Marketing,test@example.com
583,Alice,21.0,30000.0,Finance,invalid_email
571,David,,105000.0,Sales,invalid_email
44,Bob,20.0,90000.0,Finance,test@example.com
485,Charlie,60.0,30000.0,HR,invalid_email
807,Charlie,33.0,75000.0,Finance,invalid_email
314,Bob,29.0,100000.0,Sales,user@mail.com
1160,Alice,21.0,540735.7382943144,Marketing,user@mail.com
1072,Eve,56.0,55000.0,Finance,invalid_email
719,David,27.0,105000.0,IT,invalid_email
317,Alice,49.0,75000.0,Finance,test@example.com
1148,Bob,20.0,35000.0,Finance,user@mail.com
671,Charlie,65.0,25000.0,Sales,user@mail.com
348,Bob,20.0,50000.0,Finance,invalid_email
905,Eve,30.0,85000.0,Marketing,invalid_email
561,Alice,43.0,90000.0,HR,test@example.com
1086,Eve,58.0,75000.0,Marketing,invalid_email
898,Eve,38.0,40000.0,IT,invalid_email
96,Eve,33.0,35000.0,Finance,invalid_email
619,David,52.0,75000.0,Marketing,test@example.com
1146,Bob,55.0,35000.0,HR,test@example.com
843,Charlie,63.0,110000.0,IT,invalid_email
644,Charlie,26.0,105000.0,IT,user@mail.com
574,Bob,51.0,95000.0,Finance,test@example.com
951,David,51.0,90000.0,Sales,user@mail.com
59,Bob,20.0,65000.0,IT,invalid_email
40,David,68.0,90000.0,Finance,invalid_email
206,Alice,44.0,25000.0,Marketing,test@example.com
3,Bob,46.0,40000.0,Finance,invalid_email
323,Charlie,65.0,55000.0,Marketing,test@example.com
635,Bob,62.0,65000.0,Finance,test@example.com
221,Charlie,41.0,25000.0,HR,user@mail.com
532,Eve,62.0,100000.0,Sales,user@mail.com
335,David,53.0,540735.7382943144,Finance,invalid_email
557,David,22.0,25000.0,Finance,user@mail.com
333,Eve,66.0,85000.0,IT,user@mail.com
834,Charlie,26.0,35000.0,Sales,invalid_email
82,Bob,43.0,35000.0,Sales,invalid_email
685,Alice,31.0,85000.0,Finance,user@mail.com
1073,Alice,34.0,85000.0,Sales,invalid_email
825,Alice,67.0,105000.0,Finance,invalid_email
116,Eve,25.0,70000.0,Finance,test@example.com
732,Eve,22.0,75000.0,Sales,invalid_email
292,Eve,56.0,55000.0,Marketing,user@mail.com
185,David,68.0,115000.0,Finance,test@example.com
751,Alice,36.0,85000.0,Finance,invalid_email
716,Charlie,64.0,55000.0,IT,invalid_email
518,Alice,44.699021207177815,110000.0,IT,user@mail.com
534,Eve,20.0,30000.0,HR,user@mail.com
194,Charlie,45.0,110000.0,Finance,invalid_email
560,Charlie,43.0,60000.0,HR,invalid_email
384,Bob,47.0,40000.0,Finance,user@mail.com
435,Eve,44.0,30000.0,Finance,invalid_email
658,Charlie,54.0,75000.0,IT,test@example.com
57,Charlie,43.0,110000.0,Finance,user@mail.com
542,Eve,29.0,30000.0,HR,invalid_email
942,Bob,51.0,40000.0,Finance,invalid_email
139,Bob,41.0,85000.0,HR,user@mail.com
899,Charlie,31.0,40000.0,Sales,invalid_email
429,Bob,67.0,95000.0,Sales,test@example.com
962,Alice,22.0,30000.0,Finance,invalid_email
659,David,29.0,35000.0,Finance,test@example.com
339,Eve,52.0,540735.7382943144,Finance,invalid_email
718,David,26.0,85000.0,IT,user@mail.com
630,Eve,58.0,30000.0,HR,test@example.com
947,Alice,47.0,100000.0,Finance,user@mail.com
499,Charlie,47.0,100000.0,IT,invalid_email
425,Bob,20.0,540735.7382943144,IT,user@mail.com
336,Alice,55.0,70000.0,Marketing,test@example.com
